Product,ID,Comments,Feature_Request_Enhancement,NA,Other_Issue_Negative_Feedback,Positive_Feedback,Process_Issue,Support_Issue,Technical_Performance_Issue,Usability_Issue
SI LOCAL,2510,"can not close jobs , access denied can't change Engineer names  , some people let but name still exist",0,0,0,0,0,1,0,1
PJM,2506,My team leads transitions the technology workstream during transitions.  Our use of this portal is to ensure the account team have access to the tools they need to perform their job function.  ,0,0,0,0,0,1,0,0
SI LOCAL,2501,User interface both SI Tech application and SI Local are a time consumer and somewhat hopeless to work efficient with,0,0,0,0,0,0,0,1
ServiceInsight7,2498,Adding additional staff to access would be very helpful. ,1,0,0,0,0,0,0,0
PJM,2492,"the tools seem great, and an asset that we could take advantage of, however it is not easy to find anything.",0,0,0,0,0,1,0,0
PJM,2492,however it is not easy to find anything.,0,0,0,0,0,0,0,1
SI LOCAL,2489,"not stable on our portable devices, takes too slow.",0,0,0,0,0,0,1,0
SI LOCAL,2486,Some things on SI are good but others are hard to understand and take time,0,0,0,1,0,1,0,0
SI LOCAL,2484,How to guide,1,0,0,0,0,1,0,0
ServiceInsight7,2482,Jarvis number R which then pulls the true R number that ISS work from is confusing. ,0,0,0,0,0,0,1,1
ServiceInsight7,2482, System sometimes crashes without any update from CBRE ,0,0,0,0,0,0,1,1
PJM,2480,"DCS Projects does not use any of the listed tools.  Our projects are managed through Quantum Miri instead of PDA, following proper J&A and governance requirements. ",0,0,0,0,1,0,0,0
PJM,2480,Office Ready was not previously applicable or beneficial for our types of works.  The capital planner tool looks to have great presentation capabilities however we produce Capital Plans for all FM accounts within DCS per client's templates.  Utilizing this tool in DCS would be beneficial but has been held for EA PjM only prior.,0,0,0,0,1,0,0,0
PJM,2480," I personally have requested access to Capital Planner but has not been available to DCS Projects in the past.  Our work is mostly Principal Projects in Active Data Centers, our governance requires detailed process documents per the Project Playbook for Principal Works.  ",0,0,0,0,0,1,0,0
SI LOCAL,2479,generate a work order number at the start of process,1,0,0,0,0,0,0,0
PJM,2476,Can be not aligned with how a specific local market operates. ,0,0,0,0,1,0,0,0
PJM,2476,"As an example, risk management with the Red/Yellow risks doesn't align with the Australian market.",0,0,0,0,1,0,0,0
PJM,2476,"PDA is very clunky and time consuming to use, doesn't provide any assistance as a project management tool and as a global tool ",0,0,0,0,0,0,0,1
SI LOCAL,2475,All the screens under order processing don't show enough rows without scrolling. 9/10 from memory. expand the box to fill the rest of the screen please. ,1,0,0,0,0,0,0,1
SI LOCAL,2474,"Brug evt Dalux til opgavestyring. (If necessary, use Dalux for task management)",0,0,0,0,1,0,0,0
ServiceInsight7,2474,"Is better to improve the setting and procedure in ""Job Step"", ""Employee Maintenance"" & ""Maintenance Frequency"". which are not easy to use and response and close the task. ",0,0,0,0,0,0,0,1
PJM,2469," It would be good to see how easy it would be to incorporate our FM asset management tools with Capital Planner, so we can have it all in one place without having to do any double entry.",1,0,0,0,0,0,0,0
PJM,2469,"Some of the tools on the portal are really easy to use and very useful like Capital Planner, Estimator, Office Ready, ",0,0,0,1,0,0,0,0
PJM,2469,"Kahua is not a tool that is currently very effective. There is no mobile app version, the tool is very slow especially when used on the client's network. ",0,0,0,0,0,0,1,0
SI LOCAL,2464,"I use SI to monitor work orders for my H&S role. Its very very difficult to use, and follow track work orders etc... not a fan of the system. Concept was a much better system ",0,0,0,0,0,0,0,1
ServiceInsight7,2458,"The system did not mesh with the work we did in almost no way whatsoever.  We had worked with UPS for almost 20 years without any issues ever until CBRE came along and threw a giant ass monkey wrench in the whole thing.  Micromanaging the hell out of certain types of vendors does NOT work.  We worked independently with UPS corporate, regional, and local CBM's for years without issue.  The nature of our work did not interfer with operations but was totally ancillary to their business as it related to environmental permit compliance work which basically had nothing to do with their daily business operations yet the work needed to be completed quarterly.  Thus we operated independently to help assist and keep them in compliance.  We ususally notified folks of when we would be onsite, but much of the work was weather dependent and not able to be scheduled in advance and thus we went onsite when we needed to be there.  We had first hand working relationships with many folks onsite including all CBMs, and regional PE folks, down to many of the mechanics at the shops.  People knew us by name and many times called us directly for assistance.  Having to go through CBRE as a third party was nothing but a giant pain in the ass that provided no additional help for anyone.  Now for local housekeeping contracts or something like that where the workers are hourly low wage then a third party manager makes sense.  For us a highly educated professionals who performed very specific tasks that CBRE did not understand in way it was nothing but a hassle.  Before we worked directly with out clients on both work and invoicing issues.  Having to go through the VAWS system only costs us lots of extra time and effort that did not benefit the client in any way and led to us greatly having to increase our prices to justify the hassle.  In the end we no longer do work for our clients who utilze CBRE because it was not worth the hassle and the corporate fat cats in charge signed a global contract with another global corporation.  In the end this did not help the clients compliance with their permits and compliance status with the States.  We had worked hard to develop a compliance system that worked and it kept our clients in compliance with the permits from EPA and State regulatory bodies.  CBRE came along and basically ruined it all.  So I hope you guys are happy with yourselves.  You need to stick with specific business segments that you know such as housekeeping and building maintenance contracts.  When it comes to other highly specific compliance activities you should leave it to other experts in the field.  ",0,0,1,0,1,0,1,1
ServiceInsight7,2457,No,0,1,0,0,0,0,0,0
ServiceInsight7,2457,"many times, the feedback from client always delay two or three days to display in the system. I hope to speed up it.",0,0,0,0,0,0,1,0
ServiceInsight7,2444, The website times out to quickly. It would be most helpful if there was a longer span to work in the system. We are in & out of it many times in day and have to login each time. This is not productive. The logout tab ( at the top right) is also gone - was helpful.  ,1,0,0,0,0,0,0,0
ServiceInsight7,2444,It would be helpful & less labor required for the vendors and CBRE to readdress the overdue at that time.,1,0,0,0,0,0,0,0
ServiceInsight7,2444," allow us the vendors to extend work orders with some guidelines. requesting extensions often does not happen quickly and they can sit in overdue status even though we have requested them.  We then get the  ""Past Due Work Orders"" . when a quote is finally approved - 90% of the time they are overdue right away. It would be helpful & less labor required for the vendors and CBRE to readdress the overdue at that time. ",0,0,1,0,0,0,0,0
ServiceInsight7,2444,The transition was not great. Log in for myself & fellow employees was less than okay for days. ,0,0,0,0,0,0,0,1
Quantum,2439,"Quantum works for what I need, the only additions perhaps would be to make it more ICT functional. At present it is very FM & ME related.",1,0,0,0,0,0,0,0
ServiceInsight7,2439, upgrades to the system to link pages - improved user ability for creating and showing reports ,1,0,0,0,0,0,0,0
ServiceInsight7,2439,AI generated reports to show/predict reporting required,1,0,0,0,0,0,0,0
ServiceInsight7,2439," the system could do with a face lift, it give the impression of being very clunky ",0,0,0,0,0,0,0,1
ServiceInsight7,2436, If there is a mobile app as well will make things move faster,1,0,0,0,0,0,0,0
ServiceInsight7,2436,I prefer to have this system more user friendly so any technician/supervisor can use it easily. ,1,0,0,0,0,0,0,1
PJM,2434,"There is too much restriction in place. If I want to move things along quickly for any purpose, I should be able to leave some cells blank or have some autofill function, if it's for existing FM accounts etc. The time it takes often outweighs the function we are trying to achieve. ",0,0,0,0,0,0,1,1
SI LOCAL,2433,In depth training needs to be given when using SI properly as the training only really covers the basics and I often find myself stuck trying to figure out how to do certain tasks.,0,0,0,0,0,1,0,0
Quantum,2426,"3. When opening a handover and reading the notes, it would be excellent if there was a button at the top to jump straight to the next handover and one for the previous handover. This would save us having to go back to the calendar, selecting a different handover and repeating until we are caught up. A next and previous button would save an awful lot of time.  ",1,0,0,0,0,0,0,1
Quantum,2426,"1. For Shift Handovers. When we write individual paragraphs to separate different handover notes. Once we submit it, quantum automatically merges all paragraphs into one long paragraph. This makes it very hard for the following shifts to read back through all the notes, as it becomes somewhat jumbled and hard to separate out the key points. Please sort this so that it doesn't merge paragraphs.   ",0,0,0,0,0,0,1,1
Quantum,2426,"2. Shift handover calender. On a very regular basis, the new shift handover will auto enter before the previous shift on the calendar, when it should always enter after the previous shifts. This means when looking at the calender handovers, Earlies, Lates and nights are often in the wrong order. This issue seems to come and go by itself and has done since we began using it. Please fix this.  ",0,0,0,0,0,0,1,1
ServiceInsight7,2422,My only recommendation is to fix the calculations on the CFG reports- as of late.  We have been dealing with Service with no success in the last 8 weeks.  ,0,0,0,0,0,0,1,0
ServiceInsight7,2422, The calculations are off in the April and May reports.  Haven't checked June yet.  No one has answers as to why this is occuring. ,0,0,0,0,0,0,1,0
SI LOCAL,2421,Easy access to editing PPMs ,1,0,0,0,0,0,0,1
SI LOCAL,2421,Simplify menu and searching options ,1,0,0,0,0,0,0,1
PJM,2420," We need the system to be able to generate an action, or a reminder message that a CPP is becoming close to due date and then when it has passed a due date - with notification to HoP level that a CPP has not been competed within the required time before start on site. Dashboard should be created to display this better. ",1,0,0,0,0,0,0,0
