Product Name,Anonymous ID,User Comments,Feature Request/Enhancement,n/a,Other Issue/ Negative Feedback,Positive Feedback,Process Issues,Support Issue,Technical & Performance Issues,Usability Issue
ServiceInsight7,1930,  Settings should be changed so Providence Tenants cannot accidently place work orders for wrong suite numbers that are outside of their clinic.     ,1,0,0,0,0,0,0,0
ServiceInsight7,1991,Option to visualice the command ( like  hover with a short explenation) ,1,0,0,0,0,0,0,0
ServiceInsight7,2001,I would like to receive notification prior to WO's deadline in order to be more aligned with closure dates. ,1,0,0,0,0,0,0,0
ServiceInsight7,2025,If we get hands device access it'll be helpful to upload the issue real time in the SI7 portal ,1,0,0,0,0,0,0,0
ServiceInsight7,2025," if we implement QR code system we can save the time instead of filling the application just in the scan we can get the all the details ( Site name , floor, location ext)",1,0,0,0,0,0,0,0
ServiceInsight7,2050,As a CBRE employee I want to be able to easily view by day/week/month closed work orders from an easy selection menu. It is too difficult to view anything once that w/o gets closed. A spreadsheet with the closed w/o based on the search criteria as stated above. ,1,0,0,0,0,0,0,0
ServiceInsight7,2086,Call entry doesn't have attachments or approval routing. ,1,0,0,0,0,0,0,0
ServiceInsight7,2086,Would be helpful if these things were all on one page. ,1,0,0,0,0,0,0,0
ServiceInsight7,2100,"I feel that if we can incorporate more expanded searches, it will better help our agents out in locating work orders and location of service.",1,0,0,0,0,0,0,0
ServiceInsight7,2125,No Turkish Language so user does not open the ticket.,1,0,0,0,0,0,0,0
ServiceInsight7,2185,reporting should be easier,1,0,0,0,0,0,0,0
ServiceInsight7,2211,Since you cannot charge time on a work order before it was created but you can create a completed work order on the mobile app it would be nice to have it on PC application as well.,1,0,0,0,0,0,0,0
ServiceInsight7,2330, can't multi task especially when opening multiple work orders. Hope this will be improved on the future update. Thank you,1,0,0,0,0,0,0,0
ServiceInsight7,2343,Just one Having to drag one PM or work order across the screen is time consuming. If you can  Select a group of PM's or work orders to drag across would be much more easy and less time consuming. ,1,0,0,0,0,0,0,0
ServiceInsight7,2354,Would love to have the ability to print out (PDF Version) of the work order ,1,0,0,0,0,0,0,0
ServiceInsight7,2354,Would love to  receive alerts from SI7 when vendor sends a message or submits photos/quotes.,1,0,0,0,0,0,0,0
ServiceInsight7,2357,Get rid of two factor authentication or give an option to not use it. It is annoying to have to do every time I login.,1,0,0,0,0,0,0,0
ServiceInsight7,2382,"Yes, if it is possible to allow expansion or hover on a field to see entire entry.  ",1,0,0,0,0,0,0,0
ServiceInsight7,2382, Shortcuts  ,1,0,0,0,0,0,0,0
ServiceInsight7,2388, system need to alert employees 24 hours before a WO will be due. ,1,0,0,0,0,0,0,0
ServiceInsight7,2388, FM or CE should be able to create new recurrent WO at the platform in an easy way. ,1,0,0,0,0,0,0,0
ServiceInsight7,2388, Checklists need to be more align with the equipment's. ,1,0,0,0,0,0,0,0
ServiceInsight7,2388,Mobile platform is not friendly user. In the mobile app you cannot filter the WO's of your building by the Target Date for a quick review to monitor the next WO's that will be due.   ,1,0,0,0,0,0,0,0
ServiceInsight7,2388,"Completing the checklist of the WO before closing it need to be a requirement to demonstrate compliance. WO checklist needs to have NFPA and OSHA statements to demonstrate alignment, compliance and to learn.",1,0,0,0,0,0,0,0
ServiceInsight7,2411,It would be great to adapt it more for each location. ,1,0,0,0,0,0,0,0
ServiceInsight7,2436, If there is a mobile app as well will make things move faster,1,0,0,0,0,0,0,0
ServiceInsight7,2439, upgrades to the system to link pages - improved user ability for creating and showing reports ,1,0,0,0,0,0,0,0
ServiceInsight7,2439,AI generated reports to show/predict reporting required,1,0,0,0,0,0,0,0
ServiceInsight7,2444, The website times out to quickly. It would be most helpful if there was a longer span to work in the system. We are in & out of it many times in day and have to login each time. This is not productive. The logout tab ( at the top right) is also gone - was helpful.  ,1,0,0,0,0,0,0,0
ServiceInsight7,2444,It would be helpful & less labor required for the vendors and CBRE to readdress the overdue at that time.,1,0,0,0,0,0,0,0
ServiceInsight7,2498,Adding additional staff to access would be very helpful. ,1,0,0,0,0,0,0,0
ServiceInsight7,2531,Time zones need to set as per location and completion data need to be merged in one window and need to make it as simple as possible ,1,0,0,0,0,0,0,0
ServiceInsight7,2598,"The resource could be more intuitive for some actions, as download some reports, for instance ",1,0,0,0,0,0,0,0
ServiceInsight7,2703,Running reports could be made easier. ,1,0,0,0,0,0,0,0
ServiceInsight7,2703,If you could link specifically to buildings or equipment would be beneficial.,1,0,0,0,0,0,0,0
ServiceInsight7,2748,Show total labor hours for each day of the week.  ,1,0,0,0,0,0,0,0
ServiceInsight7,2811, Some of the options (like trying to find a report)  look complicated and could be streamlined for a better user experience.  ,1,0,0,0,0,0,0,0
ServiceInsight7,2832,It would be nice to be able to ctrl+click or wheel-click to be able to open work orders in a new tab from the dashboard.  ,1,0,0,0,0,0,0,0
ServiceInsight7,2832, To be able to print a work order without first downloading as a .PDF would be great.,1,0,0,0,0,0,0,0
ServiceInsight7,2851,"We should be able to correct labor or notes, can not do so once its been entered. ",1,0,0,0,0,0,0,0
ServiceInsight7,2883,"Facts, SI7 is at least a decade behind industry needs and requirements.",1,0,0,0,0,0,0,0
ServiceInsight7,2883,The CM and PM ticketing is cumbersome. It is very difficult to create a weekly PM schedule. There is NO material management or inventory control ability. Condition assesment is barely there. ,1,0,0,0,0,0,0,0
ServiceInsight7,2883, There is NO material management or inventory control ability. Condition assesment is barely there. Maximum efficiency of wrench time needs to be applied here. Also the tech should be able to input the condition of the equipment his is working on.,1,0,0,0,0,0,0,0
ServiceInsight7,3014,Bring the logout option back.,1,0,0,0,0,0,0,0
ServiceInsight7,3014, Get rid of the drag a wo or pm from one person to another because team member have accidently reassigned a pm without knowing it.  ,1,0,0,0,0,0,0,0
ServiceInsight7,3014,I don't have time to create a wo before I start work. It would be nice to be able to create a wo after the work is completed without having to put it in a backdoor kind of way.,1,0,0,0,0,0,0,0
ServiceInsight7,3089,"features from the Desktop and mobile app are not the same, ",1,0,0,0,0,0,0,0
ServiceInsight7,3089,assets should be made mandatory to tag. And yes I would like to talk to someone as a veteran in the maintenance field we are behind! ,1,0,0,0,0,0,0,0
ServiceInsight7,3108,Lacking features.,1,0,0,0,0,0,0,0
ServiceInsight7,3153,  It would be nice if the mfm app had an option to search for R number of a job not just BU number.  ,1,0,0,0,0,0,0,0
ServiceInsight7,3153, Option to order jobs by response date not just completion date,1,0,0,0,0,0,0,0
ServiceInsight7,3161,"It would be good to have a ""traces"" section where you can add reminders for follow up and they pop up on a set day to help you plan the work out",1,0,0,0,0,0,0,0
ServiceInsight7,3228," If the program was built to only allow certain actions at certain times, you could potentially eliminate the user error. Example would be, I can not action start job, until acknowledgment has been completed, I can not close a work order until questions/check boxes have been checked, like did you purchase materials, did you attach receipt etc.,make it technician proof.",1,0,0,0,0,0,0,0
ServiceInsight7,3234," Perhaps this is vendor specific but I would find it useful to have an additional ""on hold"" option not just for ordering equipment, but for final waste amount/pricing. For example the P1 is used for emergency spills that occur and our emergency response team performs work. Waste generated/to be disposed of isn't always accurate and only know once work is completed and final fees are applied after the waste was removed and delivered into the final disposal facility. To the station this could be seen as ""complete"" however on the vendor's side it shows as pending for final pricing. Currently when this occurs to prevent a sub work order creation the work order is kept open and negative impacts the vendor.  ",1,0,0,0,0,0,0,0
ServiceInsight7,3293,Having better commutations with admin's for changes need for system updates. for example notifications to the correct users ,1,0,0,0,0,0,0,0
ServiceInsight7,3310,Not available in local languages We can not see the client portal so we can not help them directly to solve any application related issue,1,0,0,0,0,0,0,0
